SE;id;Cod_cidade;cods_ride.local;cods_ride.Cod estacao;casos_est;casos_est_min;casos_est_max;casos;p_rt1;p_inc100k;nivel;Rt;pop;receptivo;transmissao;nivel_inc;Sum of historico_inmet.Sum of PRECIPITA?€O TOTAL, HORæRIO (mm);Sum of historico_inmet.Average of TEMPERATURA DO AR - BULBO SECO, HORARIA (›C);Sum of historico_inmet.Average of TEMPERATURA MæXIMA NA HORA ANT. (AUT) (›C);Sum of historico_inmet.Average of TEMPERATURA M™NIMA NA HORA ANT. (AUT) (›C);Sum of historico_inmet.Average of UMIDADE RELATIVA DO AR, HORARIA (%)
202315;520549720231519768;520549;Cidade Ocidental;A012;60;6;60;6;0,18348856;7,093792;1;0,6360713;845810;1;0;1;118;21,99285714;22,61071429;21,39761905;80,67261905
202314;520549720231419768;520549;Cidade Ocidental;A012;100;10;100;10;0,36723593;11,822987;1;0,866303;845810;1;0;1;47;21,79464286;22,43869048;21,1702381;76,32738095
202312;520549720231219768;520549;Cidade Ocidental;A012;150;15;150;15;0,6590644;17,73448;1;1,1655596;845810;0;0;1;15;22,23035714;22,90178571;21,57678571;71,17261905
202311;520549720231119768;520549;Cidade Ocidental;A012;110;11;110;11;0,4136553;13,005285;1;0,91454643;845810;0;0;1;1;21,5797619;22,09047619;21,07202381;79,3452381
202310;520549720231019768;520549;Cidade Ocidental;A012;160;16;160;16;0,851314;18,916779;1;1,4930828;845810;0;0;1;39;22,32559524;23,02321429;21,73095238;73,61904762
202309;520549720230919768;520549;Cidade Ocidental;A012;90;9;90;9;0,6218842;10,640688;1;1,1596329;845810;0;0;1;28;23,60238095;24,28988095;22,88928571;67,11904762
202308;520549720230819768;520549;Cidade Ocidental;A012;150;15;150;15;0,98813695;17,73448;1;2,853583;845810;1;1;1;11;22,19285714;22,91547619;21,55178571;75,41666667
202307;520549720230719768;520549;Cidade Ocidental;A012;60;6;60;6;0,7027378;7,093792;1;1,3764737;845810;0;0;1;47;24,53892216;25,22710843;23,82048193;64,1497006
202305;520549720230519759;520549;Cidade Ocidental;A012;50;5;50;5;0,5292689;6,8596516;1;1,046021;728900;0;0;1;;23,16190476;23,86071429;22,41369048;69,2797619
202244;520549720224419684;520549;Cidade Ocidental;A012;50;5;50;5;0,7563523;6,8596516;1;1,5975868;728900;0;0;1;;21,28392857;21,82916667;20,76964286;73,26785714
202241;520549720224119684;520549;Cidade Ocidental;A012;50;5;50;5;0,74128443;6,8596516;1;1,5420746;728900;0;0;1;;25,52261905;26,27440476;24,80416667;38,43452381
202220;520549720222019684;520549;Cidade Ocidental;A012;210;21;210;21;0,22034982;28,810537;1;0,80007845;728900;0;0;1;6;16,70714286;17,4375;16,07261905;63,31547619
202215;520549720221519684;520549;Cidade Ocidental;A012;250;25;250;25;0,016158648;34,298256;1;0,5902155;728900;1;0;1;41;22,83571429;23,5827381;22,1875;73,92261905
202209;520549720220919684;520549;Cidade Ocidental;A012;280;28;280;28;0,80739087;38,414047;1;1,2771597;728900;0;0;1;17;22,74702381;23,49345238;21,95119048;68,32738095
202206;520549720220619684;520549;Cidade Ocidental;A012;200;20;200;20;0,2881857;27,438606;1;0,84552395;728900;1;0;1;37;21,75178571;22,27797619;21,30654762;80,10119048
202205;520549720220519684;520549;Cidade Ocidental;A012;240;24;240;24;0,65798956;32,926327;1;1,1274399;728900;1;0;1;28;22,72321429;23,38333333;22,05297619;75,27380952
202204;520549720220419684;520549;Cidade Ocidental;A012;290;29;290;29;0,9232593;39,78598;1;1,5095996;728900;0;0;1;31;23,3;24,01666667;22,65654762;68,38690476
202202;520549720220219684;520549;Cidade Ocidental;A012;230;23;230;23;0,999605;31,554398;1;3,9265847;728900;1;1;1;42;21,525;22,05416667;20,98988095;79,20238095
202201;520549720220119684;520549;Cidade Ocidental;A012;190;19;190;19;0,9999961;26,066675;1;15,075344;728900;1;1;1;62;22,10059524;22,7;21,59345238;81,14880952
202145;520549720214519684;520549;Cidade Ocidental;A012;140;14;140;14;0,9814725;19,207024;1;2,674701;728900;1;1;1;95;21,9172619;22,4422619;21,44880952;80,80357143
202144;520549720214419684;520549;Cidade Ocidental;A012;120;12;120;12;0,98610336;16,463163;1;3,2079966;728900;1;1;1;37;22,50416667;23,03690476;22,01547619;74,79166667
202142;520549720214219684;520549;Cidade Ocidental;A012;60;6;60;6;0,630496;8,231582;1;1,2144619;728900;1;0;1;53;23,00416667;23,67261905;22,39345238;72,11904762
202139;520549720213919684;520549;Cidade Ocidental;A012;120;12;120;12;0,94654506;16,463163;1;2,1809313;728900;0;0;1;1;25,26785714;26,02678571;24,5077381;47,82142857
202124;520549720212419684;520549;Cidade Ocidental;A012;120;12;120;12;0,95708483;16,463163;1;2,324447;728900;0;1;1;4;20,33928571;21,12261905;19,64761905;57,35119048
202116;520549720211619684;520549;Cidade Ocidental;A012;110;11;110;11;0,5602055;15,091233;1;1,0664835;728900;0;0;1;15;21,6547619;22,425;20,83809524;63,00595238
202114;520549720211419684;520549;Cidade Ocidental;A012;100;10;100;10;0,22264148;13,719303;1;0,7332356;728900;1;0;1;33;21,25535714;21,81011905;20,7327381;77,16071429
202113;520549720211319684;520549;Cidade Ocidental;A012;80;8;80;8;0,056763213;10,975443;1;0,5175078;728900;0;0;1;34;24,26130952;25,1125;23,4202381;59,11904762
202102;520549720210219684;520549;Cidade Ocidental;A012;100;10;100;10;0,99890363;13,719303;1;9,517294;728900;1;1;1;59;22,52142857;23,18154762;21,9547619;79,41666667
202005;520549720200519589;520549;Cidade Ocidental;A012;150;15;150;15;0,02439291;20,578955;1;0,54265594;728900;1;0;1;34;23,17083333;23,7922619;22,54166667;77,81547619
202002;520549720200219589;520549;Cidade Ocidental;A012;210;21;210;21;0,9999183;28,810537;1;5,820328;728900;1;1;1;68;23,11011905;23,68333333;22,49702381;78,19642857
202001;520549720200119589;520549;Cidade Ocidental;A012;70;7;70;7;0,97113866;9,603512;1;3,8158333;728900;1;1;1;52;23,40416667;24,12202381;22,80297619;71,43452381
201913;520549720191319589;520549;Cidade Ocidental;A012;160;16;160;16;0,022894064;21,950886;1;0,5478618;728900;1;0;1;6;22,54702381;23,1;22,04107143;78,44642857
201901;520549720190119589;520549;Cidade Ocidental;A012;70;7;70;7;0,967129;9,603512;1;3,6042068;728900;1;1;1;108;23,05119048;23,74107143;22,41845238;72,75
201817;520549720181719589;520549;Cidade Ocidental;A012;70;7;70;7;0,7674893;9,603512;1;1,5187414;728900;0;0;1;6;22,05892857;22,73869048;21,42321429;68,9047619
201816;520549720181619589;520549;Cidade Ocidental;A012;60;6;60;6;0,8519471;8,231582;1;1,9763782;728900;0;0;1;54;20,87380952;21,4297619;20,34821429;75,94642857
201815;520549720181519589;520549;Cidade Ocidental;A012;50;5;50;5;0,91368324;6,8596516;1;2,8436103;728900;0;0;1;55;21,23928571;21,80952381;20,74404762;77,72619048
201803;520549720180319589;520549;Cidade Ocidental;A012;70;7;70;7;0,9904447;9,603512;1;6,3414216;728900;0;1;1;12;23,40297619;24,08809524;22,68095238;63,17857143
201720;520549720172019589;520549;Cidade Ocidental;A012;70;7;70;7;0,020345721;9,603512;1;0,42122763;728900;0;0;1;54;22,46011905;23,09642857;21,88154762;74,03571429
201710;520549720171019589;520549;Cidade Ocidental;A012;90;9;90;9;0,9829139;12,347373;1;3,7912028;728900;0;1;1;1;24,675;25,40059524;23,95654762;63,95833333
201703;520549720170319589;520549;Cidade Ocidental;A012;110;11;110;11;0,98536545;15,091233;1;3,3788157;728900;1;1;1;9;22,13636364;22,91168831;21,55974026;80,79220779
201702;520549720170219589;520549;Cidade Ocidental;A012;70;7;70;7;0,96589446;9,603512;1;3,5466278;728900;1;1;1;13;24,29444444;25,03263889;23,58888889;66,04166667
201518;520549720151819589;520549;Cidade Ocidental;A012;90;9;90;9;0,7901606;12,347373;1;1,5062376;728900;0;0;1;6;21,25178571;21,82321429;20,77083333;80,54761905
201517;520549720151719589;520549;Cidade Ocidental;A012;90;9;90;9;0,637832;12,347373;1;1,184233;728900;0;0;1;13;21,57559524;22,17797619;21,04821429;77,94642857
201514;520549720151419589;520549;Cidade Ocidental;A012;160;16;160;16;0,96949804;21,950886;1;2,2078936;728900;1;1;1;20;22,29702381;22,87083333;21,77380952;81,02380952
201513;520549720151319589;520549;Cidade Ocidental;A012;90;9;90;9;0,863441;12,347373;1;1,784133;728900;1;0;1;9;23,61130952;24,27559524;22,9922619;74,39285714
201512;520549720151219589;520549;Cidade Ocidental;A012;80;8;80;8;0,87774396;10,975443;1;1,9392661;728900;0;0;1;4;22,14651163;22,69294118;21,55411765;79,77906977
201510;520549720151019589;520549;Cidade Ocidental;A012;50;5;50;5;0,92272097;6,8596516;1;3,020031;728900;0;0;1;49;21,52321429;22,04642857;21,01904762;83,56547619
201412;520549720141219589;520549;Cidade Ocidental;A012;210;21;210;21;0,9921984;28,810537;1;2,524245;728900;0;1;1;42;22,79661017;23,51779661;22,08305085;71,5
201411;520549720141119589;520549;Cidade Ocidental;A012;110;11;110;11;0,7589771;15,091233;1;1,3735296;728900;0;0;1;21;23,23630952;23,95238095;22,58333333;69,36309524
201409;520549720140919589;520549;Cidade Ocidental;A012;100;10;100;10;0,8805264;13,719303;1;1,8114694;728900;0;0;1;42;22,32380952;23,03869048;21,65833333;73,89880952
201408;520549720140819589;520549;Cidade Ocidental;A012;90;9;90;9;0,92949283;12,347373;1;2,278453;728900;1;0;1;49;21,25059524;21,83333333;20,76488095;83,69047619
201407;520549720140719589;520549;Cidade Ocidental;A012;50;5;50;5;0,7461576;6,8596516;1;1,5595239;728900;0;0;1;42;22,70892857;23,46071429;22,05714286;69,57738095
202351;521523120235119768;521523;Novo Gama;A012;180;18;19;18;0,06735796;18,371845;1;0,64256775;979760;0;0;1;129;24,04583333;24,79047619;23,2952381;65,9047619
202349;521523120234919768;521523;Novo Gama;A012;160;16;16;16;0,18933614;16,33053;1;0,75089854;979760;0;0;1;14;24,44404762;25,17916667;23,74404762;62,94642857
202347;521523120234719768;521523;Novo Gama;A012;190;19;19;19;0,9711035;19,392504;1;2,0682406;979760;1;1;1;87;24,45792683;25,22317073;23,79939024;69,04268293
202344;521523120234419768;521523;Novo Gama;A012;80;8;8;8;0,085789815;8,165265;1;0,5599301;979760;0;0;1;21;25,51954887;26,27121212;24,70151515;65,09022556
202343;521523120234319768;521523;Novo Gama;A012;160;16;16;16;0,7643445;16,33053;1;1,3077666;979760;0;0;1;27;27,82948718;28,86315789;26,68421053;52,62820513
202342;521523120234219768;521523;Novo Gama;A012;170;17;17;17;0,8901064;17,351189;1;1,592975;979760;0;0;1;4;30,09866667;30,82266667;28,74266667;35,34666667
202340;521523120234019768;521523;Novo Gama;A012;90;9;9;9;0,15787897;9,185923;1;0,65831953;979760;0;0;1;6;28,50434783;29,43555556;27,04888889;50,30434783
202336;521523120233619768;521523;Novo Gama;A012;110;11;11;11;0,0733098;11,22724;1;0,58634406;979760;0;0;1;4;24,79285714;25,62738095;24,03154762;47,41071429
202335;521523120233519768;521523;Novo Gama;A012;100;10;10;10;0,03676097;10,206581;1;0,51306283;979760;1;0;1;11;23,72797619;24,46607143;23,0077381;65,98214286
202334;521523120233419768;521523;Novo Gama;A012;270;27;27;27;0,8106182;27,55777;1;1,2878414;979760;0;0;1;1;24,40654762;25,27738095;23,575;43,92261905
202247;521523120224719684;521523;Novo Gama;A012;180;18;18;18;0,026538687;15,292728;1;0,57339275;1177030;1;0;1;36;21,9702381;22,6702381;21,35416667;72,67857143
202244;521523120224419684;521523;Novo Gama;A012;60;6;6;6;0,25622842;5,097576;1;0,71355164;1177030;0;0;1;;21,28392857;21,82916667;20,76964286;73,26785714
202242;521523120224219684;521523;Novo Gama;A012;80;8;8;8;0,08963625;6,796768;1;0,56499815;1177030;0;0;1;;25,78333333;26,51369048;25,0672619;37,5952381
202241;521523120224119684;521523;Novo Gama;A012;140;14;14;14;0,3617197;11,894344;1;0,8800787;1177030;0;0;1;;25,52261905;26,27440476;24,80416667;38,43452381
202240;521523120224019684;521523;Novo Gama;A012;130;13;13;13;0,26398546;11,044748;1;0,7942419;1177030;0;0;1;;23,81964286;24,54404762;23,16369048;58,89880952
202238;521523120223819684;521523;Novo Gama;A012;180;18;18;18;0,8666753;15,292728;1;1,4975818;1177030;0;0;1;8;23,28035714;23,90238095;22,69166667;65,58928571
202220;521523120222019684;521523;Novo Gama;A012;100;10;10;10;3,5176E-10;8,49596;1;0,17258771;1177030;0;0;1;6;16,70714286;17,4375;16,07261905;63,31547619
202206;521523120220619684;521523;Novo Gama;A012;50;5;5;5;0,77092713;4,24798;1;1,6560633;1177030;1;0;1;37;21,75178571;22,27797619;21,30654762;80,10119048
202202;521523120220219684;521523;Novo Gama;A012;140;14;14;14;0,9874821;11,894344;1;2,951517;1177030;1;1;1;42;21,525;22,05416667;20,98988095;79,20238095
202201;521523120220119684;521523;Novo Gama;A012;130;13;13;13;0,979904;11,044748;1;2,742067;1177030;1;1;1;62;22,10059524;22,7;21,59345238;81,14880952
202146;521523120214619684;521523;Novo Gama;A012;70;7;7;7;0,9967533;5,947172;1;11,130377;1177030;1;1;1;101;21,00119048;21,49583333;20,57380952;82,16666667
202138;521523120213819684;521523;Novo Gama;A012;90;9;9;9;0,93076426;7,646364;1;2,2934911;1177030;0;0;1;5;27,48928571;28,32797619;26,6875;31,3452381
202124;521523120212419684;521523;Novo Gama;A012;90;9;9;9;0,3087052;7,646364;1;0,80382574;1177030;0;0;1;4;20,33928571;21,12261905;19,64761905;57,35119048
202117;521523120211719684;521523;Novo Gama;A012;90;9;9;9;0,0806936;7,646364;1;0,5692012;1177030;0;0;1;34;21,7922619;22,45535714;21,21607143;74,06547619
202116;521523120211619684;521523;Novo Gama;A012;110;11;11;11;0,31342605;9,345556;1;0,82357025;1177030;0;0;1;15;21,6547619;22,425;20,83809524;63,00595238
202114;521523120211419684;521523;Novo Gama;A012;170;17;17;17;0,9802887;14,443132;1;2,36227;1177030;1;1;1;33;21,25535714;21,81011905;20,7327381;77,16071429
202022;521523120202219589;521523;Novo Gama;A012;300;30;30;30;0,24467993;25,48788;1;0,84367764;1177030;0;0;1;32;18,28809524;18,95;17,7047619;69
202020;521523120202019589;521523;Novo Gama;A012;300;30;30;30;0,001406124;25,48788;1;0,52097034;1177030;0;0;1;27;20,58511905;21,24702381;19,94285714;72,46428571
202001;521523120200119589;521523;Novo Gama;A012;190;19;19;19;0,86796874;16,142324;1;1,4838212;1177030;1;0;1;52;23,40416667;24,12202381;22,80297619;71,43452381
201952;521523120195219589;521523;Novo Gama;A012;260;26;26;26;0,9936762;22,089497;1;2,3247488;1177030;0;1;1;31;23,0875;23,79761905;22,40059524;72,56547619
201926;521523120192619589;521523;Novo Gama;A012;210;21;21;21;0,8645977;17,841516;1;1,4451228;1177030;0;0;1;;21,025;21,77559524;20,32738095;53,13095238
201925;521523120192519589;521523;Novo Gama;A012;110;11;11;11;0,07267463;9,345556;1;0,5854704;1177030;0;0;1;;19,92321429;20,68869048;19,18511905;58,78571429
201924;521523120192419589;521523;Novo Gama;A012;100;10;10;10;0,006580785;8,49596;1;0,41546547;1177030;0;0;1;;19,95654762;20,69047619;19,32321429;63,68452381
201923;521523120192319589;521523;Novo Gama;A012;230;23;23;23;0,14064372;19,540709;1;0,7460386;1177030;0;0;1;;20,30952381;21,03571429;19,64702381;64,58333333
201922;521523120192219589;521523;Novo Gama;A012;190;19;19;19;0,006654577;16,142324;1;0,50997275;1177030;0;0;1;;22,82083333;23,50654762;22,11785714;61,2797619
201912;521523120191219589;521523;Novo Gama;A012;200;20;20;20;0,99042094;16,99192;1;2,4999802;1177030;1;1;1;63;22,8297619;23,51011905;22,2202381;80,10119048
201911;521523120191119589;521523;Novo Gama;A012;130;13;13;13;0,97561836;11,044748;1;2,6039665;1177030;0;1;1;82;23,64940476;24,46904762;22,92619048;72,4702381
201905;521523120190519589;521523;Novo Gama;A012;90;9;9;9;0,98686105;7,646364;1;4,175003;1177030;0;1;1;6;24,68035714;25,36190476;23,90535714;55,88690476
201901;521523120190119589;521523;Novo Gama;A012;130;13;13;13;0,9998086;11,044748;1;10,962841;1177030;1;1;1;108;23,05119048;23,74107143;22,41845238;72,75
201816;521523120181619589;521523;Novo Gama;A012;100;10;10;10;0,8680811;8,49596;1;1,7490588;1177030;0;0;1;54;20,87380952;21,4297619;20,34821429;75,94642857
201815;521523120181519589;521523;Novo Gama;A012;90;9;9;9;0,91543996;7,646364;1;2,1328492;1177030;0;0;1;55;21,23928571;21,80952381;20,74404762;77,72619048
201814;521523120181419589;521523;Novo Gama;A012;50;5;5;5;0,6928919;4,24798;1;1,3902524;1177030;1;0;1;85;22,10654762;22,75297619;21,55;80,82738095
201812;521523120181219589;521523;Novo Gama;A012;50;5;5;5;0,82902116;4,24798;1;1,9553784;1177030;0;0;1;15;23,375;24,12797619;22,73452381;74,26785714
201808;521523120180819589;521523;Novo Gama;A012;50;5;5;5;0,74243426;4,24798;1;1,5461503;1177030;1;0;1;69;21,84940476;22,51071429;21,23928571;81,73809524
201804;521523120180419589;521523;Novo Gama;A012;70;7;7;7;0,95228934;5,947172;1;3,0660102;1177030;0;1;1;59;24,18214286;24,91785714;23,50357143;61,16071429
201803;521523120180319589;521523;Novo Gama;A012;50;5;5;5;0,95904356;4,24798;1;4,2871685;1177030;0;0;1;12;23,40297619;24,08809524;22,68095238;63,17857143
201703;521523120170319589;521523;Novo Gama;A012;170;17;17;17;0,99968004;14,443132;1;5,8436985;1177030;1;1;1;9;22,13636364;22,91168831;21,55974026;80,79220779
201643;521523120164319589;521523;Novo Gama;A012;70;7;7;7;0,95855373;5,947172;1;3,2584338;1177030;0;1;1;26;25,19464286;26,02857143;24,47857143;54,57142857
201617;521523120161719589;521523;Novo Gama;A012;190;19;19;19;0,058479734;16,142324;1;0,6373146;1177030;0;0;1;5;22,24702381;22,9327381;21,59285714;68,16071429
201611;521523120161119589;521523;Novo Gama;A012;250;25;25;25;0,15330936;21,2399;1;0,764578;1177030;0;0;1;34;23,28988095;23,98452381;22,58392857;70,78571429
201610;521523120161019589;521523;Novo Gama;A012;120;12;12;12;5,37467E-07;10,195152;1;0,24849144;1177030;1;0;1;129;22,2827381;22,87559524;21,75892857;84,41666667
201606;521523120160619589;521523;Novo Gama;A012;220;22;22;22;0,77192837;18,691113;1;1,2659286;1177030;1;0;1;37;24,17916667;24,8797619;23,45416667;72,0952381
201605;521523120160519589;521523;Novo Gama;A012;210;21;21;21;0,71572787;17,841516;1;1,199821;1177030;0;0;1;20;23,84642857;24,61785714;23,05714286;68,25
201548;521523120154819589;521523;Novo Gama;A012;60;6;6;6;0,9176831;5,097576;1;2,628006;1177030;1;0;1;10;24,5172619;25,18333333;23,86488095;70,26785714
201503;521523120150319589;521523;Novo Gama;A012;300;30;30;30;0,45966393;25,48788;1;0,9745256;1177030;0;0;1;21;24,38263473;25,16706587;23,68622754;59,68263473
201450;521523120145019589;521523;Novo Gama;A012;220;22;22;22;0,80117553;18,691113;1;1,3098139;1177030;0;0;1;46;19,73137255;20,02277228;19,42079208;88,46078431
201449;521523120144919589;521523;Novo Gama;A012;160;16;16;16;0,48448753;13,593536;1;0,98656315;1177030;0;0;1;91;21,55416667;22,13035714;21,04821429;78,30357143
201448;521523120144819589;521523;Novo Gama;A012;170;17;17;17;0,5854022;14,443132;1;1,0772702;1177030;1;0;1;98;21,62202381;22,1047619;21,1452381;83,39880952
201447;521523120144719589;521523;Novo Gama;A012;170;17;17;17;0,6651019;14,443132;1;1,1616595;1177030;0;0;1;15;23,61309524;24,27916667;23,02321429;63,19047619
201446;521523120144619589;521523;Novo Gama;A012;140;14;14;14;0,73822814;11,894344;1;1,2872436;1177030;0;0;1;23;22,77380952;23,38035714;22,23869048;77,2202381
201445;521523120144519589;521523;Novo Gama;A012;190;19;19;19;0,9952694;16,142324;1;2,953991;1177030;0;1;1;43;23,65833333;24,4702381;22,96904762;68,42857143
201444;521523120144419589;521523;Novo Gama;A012;100;10;10;10;0,9474368;8,49596;1;2,3944159;1177030;0;0;1;35;22,31904762;22,94166667;21,72321429;75,01190476
201443;521523120144319589;521523;Novo Gama;A012;60;6;6;6;0,6785491;5,097576;1;1,3172035;1177030;0;0;1;7;24,68988095;25,46488095;24,01071429;56,54761905
201440;521523120144019589;521523;Novo Gama;A012;60;6;6;6;0,6571025;5,097576;1;1,2691587;1177030;0;0;1;6;25,28809524;26,08392857;24,4952381;50,01785714
202352;522185820235219768;522185;Valparaiso de Goias;A012;560;55;59;55;0,99355215;28,431158;1;1,7066159;1969670;0;1;1;107;24,36785714;25,14107143;23,64642857;71,30952381
202351;522185820235119768;522185;Valparaiso de Goias;A012;320;32;34;32;0,45541456;16,246376;1;0,9727509;1969670;0;0;1;129;24,04583333;24,79047619;23,2952381;65,9047619
202350;522185820235019768;522185;Valparaiso de Goias;A012;320;32;32;32;0,27719086;16,246376;1;0,8678026;1969670;0;0;1;37;25,80416667;26,50238095;25,08154762;54,94047619
202349;522185820234919768;522185;Valparaiso de Goias;A012;290;29;29;29;0,13904402;14,723278;1;0,7672737;1969670;0;0;1;14;24,44404762;25,17916667;23,74404762;62,94642857
202348;522185820234819768;522185;Valparaiso de Goias;A012;380;38;38;38;0,7364696;19,292572;1;1,1615468;1969670;1;0;1;25;24,09520958;24,86107784;23,39820359;68,73652695
202347;522185820234719768;522185;Valparaiso de Goias;A012;470;47;47;47;0,99123895;23,861866;1;1,7514654;1969670;1;1;1;87;24,45792683;25,22317073;23,79939024;69,04268293
202343;522185820234319768;522185;Valparaiso de Goias;A012;220;22;22;22;0,71931165;11,169384;1;1,1988301;1969670;0;0;1;27;27,82948718;28,86315789;26,68421053;52,62820513
202342;522185820234219768;522185;Valparaiso de Goias;A012;210;21;21;21;0,75189805;10,661684;1;1,2453214;1969670;0;0;1;4;30,09866667;30,82266667;28,74266667;35,34666667
202340;522185820234019768;522185;Valparaiso de Goias;A012;190;19;19;19;0,5209378;9,646286;1;1,0170631;1969670;0;0;1;6;28,50434783;29,43555556;27,04888889;50,30434783
202336;522185820233619768;522185;Valparaiso de Goias;A012;230;23;23;23;0,8126244;11,677083;1;1,3200237;1969670;0;0;1;4;24,79285714;25,62738095;24,03154762;47,41071429
202324;522185820232419768;522185;Valparaiso de Goias;A012;200;20;20;20;0,09317749;10,153985;1;0,68589854;1969670;0;0;1;4;21,85595238;22,61428571;21,16666667;60,11904762
202318;522185820231819768;522185;Valparaiso de Goias;A012;440;44;44;44;0,5596738;22,338768;1;1,0326346;1969670;0;0;1;16;21,44642857;22,26607143;20,54345238;67,2202381
202317;522185820231719768;522185;Valparaiso de Goias;A012;430;43;43;43;0,31218582;21,831068;1;0,90261436;1969670;0;0;1;3;22,05595238;22,78392857;21,34702381;71,2797619
